_id,_score,admin1,confirmed_numIncrease,date
USA_Washington_None2022-03-20,8.381137,Washington,0,2022-03-20
USA_Washington_None2022-03-22,8.381137,Washington,0,2022-03-22
USA_Washington_None2022-03-23,8.381137,Washington,1934,2022-03-23
USA_Washington_None2022-03-26,8.381137,Washington,0,2022-03-26
USA_Washington_None2022-03-29,8.381137,Washington,0,2022-03-29
USA_Washington_None2022-04-02,8.381137,Washington,0,2022-04-02
USA_Washington_None2022-04-03,8.381137,Washington,0,2022-04-03
USA_Washington_None2022-04-07,8.381137,Washington,0,2022-04-07
USA_Washington_None2022-04-09,8.381137,Washington,0,2022-04-09
USA_Washington_None2022-04-10,8.381137,Washington,0,2022-04-10
USA_Washington_None2022-04-16,8.381137,Washington,0,2022-04-16
USA_Washington_None2022-04-18,8.381137,Washington,3315,2022-04-18
USA_Washington_None2022-04-19,8.381137,Washington,0,2022-04-19
USA_Washington_None2022-04-20,8.381137,Washington,1696,2022-04-20
USA_Washington_None2022-04-25,8.381137,Washington,0,2022-04-25
USA_Washington_None2022-04-30,8.381137,Washington,0,2022-04-30
USA_Washington_None2022-05-01,8.381137,Washington,0,2022-05-01
USA_Washington_None2022-05-08,8.381137,Washington,0,2022-05-08
USA_Washington_None2022-05-22,8.381137,Washington,0,2022-05-22
USA_Washington_None2022-05-28,8.381137,Washington,0,2022-05-28
USA_Washington_None2022-06-01,8.381137,Washington,9555,2022-06-01
USA_Washington_None2022-06-13,8.381137,Washington,6415,2022-06-13
USA_Washington_None2022-06-15,8.381137,Washington,5006,2022-06-15
USA_Minnesota_None2020-02-13,8.474384,Minnesota,0,2020-02-13
USA_Minnesota_None2020-02-14,8.474384,Minnesota,0,2020-02-14
USA_Minnesota_None2020-02-20,8.474384,Minnesota,0,2020-02-20
USA_Minnesota_None2020-02-23,8.474384,Minnesota,0,2020-02-23
USA_Minnesota_None2020-02-25,8.474384,Minnesota,0,2020-02-25
USA_Minnesota_None2020-02-28,8.474384,Minnesota,0,2020-02-28
USA_Minnesota_None2020-03-06,8.474384,Minnesota,1,2020-03-06
USA_Minnesota_None2020-03-09,8.474384,Minnesota,1,2020-03-09
USA_Minnesota_None2020-03-10,8.474384,Minnesota,0,2020-03-10
USA_Minnesota_None2020-03-12,8.474384,Minnesota,4,2020-03-12
USA_Minnesota_None2020-03-13,8.474384,Minnesota,5,2020-03-13
USA_Minnesota_None2020-03-14,8.474384,Minnesota,7,2020-03-14
USA_Minnesota_None2020-03-18,8.474384,Minnesota,18,2020-03-18
USA_Minnesota_None2020-03-22,8.474384,Minnesota,33,2020-03-22
USA_Minnesota_None2020-03-27,8.474384,Minnesota,52,2020-03-27
USA_Minnesota_None2020-04-08,8.474384,Minnesota,85,2020-04-08
USA_Minnesota_None2020-04-10,8.474384,Minnesota,96,2020-04-10
USA_Minnesota_None2020-04-21,8.474384,Minnesota,97,2020-04-21
USA_Minnesota_None2020-04-22,8.474384,Minnesota,155,2020-04-22
USA_Minnesota_None2020-04-26,8.474384,Minnesota,156,2020-04-26
USA_Minnesota_None2020-04-29,8.474384,Minnesota,463,2020-04-29
USA_Minnesota_None2020-04-30,8.474384,Minnesota,492,2020-04-30
USA_Minnesota_None2020-05-02,8.474384,Minnesota,502,2020-05-02
USA_Minnesota_None2020-05-05,8.474384,Minnesota,617,2020-05-05
USA_Minnesota_None2020-05-06,8.474384,Minnesota,728,2020-05-06
USA_Minnesota_None2020-05-11,8.474384,Minnesota,528,2020-05-11
USA_Minnesota_None2020-05-13,8.474384,Minnesota,423,2020-05-13
USA_Minnesota_None2020-05-14,8.474384,Minnesota,518,2020-05-14
USA_Minnesota_None2020-05-16,8.474384,Minnesota,729,2020-05-16
USA_Minnesota_None2020-05-19,8.474384,Minnesota,657,2020-05-19
USA_Minnesota_None2020-05-21,8.474384,Minnesota,530,2020-05-21
USA_Minnesota_None2020-05-22,8.474384,Minnesota,805,2020-05-22
USA_Minnesota_None2020-05-23,8.474384,Minnesota,840,2020-05-23
USA_Minnesota_None2020-05-25,8.474384,Minnesota,742,2020-05-25
USA_Minnesota_None2020-05-26,8.474384,Minnesota,645,2020-05-26
USA_Minnesota_None2020-05-29,8.474384,Minnesota,584,2020-05-29
USA_Minnesota_None2020-05-30,8.474384,Minnesota,659,2020-05-30
USA_Minnesota_None2020-06-03,8.474384,Minnesota,362,2020-06-03
USA_Minnesota_None2020-06-07,8.474384,Minnesota,385,2020-06-07
USA_Minnesota_None2020-06-10,8.474384,Minnesota,346,2020-06-10
USA_Minnesota_None2020-06-13,8.474384,Minnesota,377,2020-06-13
USA_Minnesota_None2020-06-15,8.474384,Minnesota,222,2020-06-15
USA_Minnesota_None2020-06-19,8.474384,Minnesota,356,2020-06-19
USA_Minnesota_None2020-06-25,8.474384,Minnesota,360,2020-06-25
USA_Minnesota_None2020-06-28,8.474384,Minnesota,516,2020-06-28
USA_Minnesota_None2020-07-15,8.474384,Minnesota,572,2020-07-15
USA_Minnesota_None2020-07-19,8.474384,Minnesota,734,2020-07-19
USA_Minnesota_None2020-07-27,8.474384,Minnesota,650,2020-07-27
USA_Minnesota_None2020-07-29,8.474384,Minnesota,666,2020-07-29
USA_Minnesota_None2020-08-01,8.474384,Minnesota,725,2020-08-01
USA_Minnesota_None2020-08-02,8.474384,Minnesota,759,2020-08-02
USA_Minnesota_None2020-08-06,8.474384,Minnesota,861,2020-08-06
USA_Minnesota_None2020-08-11,8.474384,Minnesota,323,2020-08-11
USA_Minnesota_None2020-08-12,8.474384,Minnesota,464,2020-08-12
USA_Minnesota_None2020-08-14,8.474384,Minnesota,730,2020-08-14
USA_Minnesota_None2020-08-17,8.474384,Minnesota,564,2020-08-17
USA_Minnesota_None2020-08-19,8.474384,Minnesota,526,2020-08-19
USA_Minnesota_None2020-08-22,8.474384,Minnesota,734,2020-08-22
USA_Minnesota_None2020-08-23,8.474384,Minnesota,717,2020-08-23
USA_Minnesota_None2020-08-29,8.474384,Minnesota,1017,2020-08-29
USA_Minnesota_None2020-09-06,8.474384,Minnesota,707,2020-09-06
USA_Minnesota_None2020-09-08,8.474384,Minnesota,383,2020-09-08
USA_Minnesota_None2020-09-09,8.474384,Minnesota,260,2020-09-09
USA_Minnesota_None2020-09-10,8.474384,Minnesota,381,2020-09-10
USA_Minnesota_None2020-09-13,8.474384,Minnesota,723,2020-09-13
USA_Minnesota_None2020-09-15,8.474384,Minnesota,402,2020-09-15
USA_Minnesota_None2020-09-18,8.474384,Minnesota,1085,2020-09-18
USA_Minnesota_None2020-09-21,8.474384,Minnesota,925,2020-09-21
USA_Minnesota_None2020-09-26,8.474384,Minnesota,1470,2020-09-26
USA_Minnesota_None2020-09-28,8.474384,Minnesota,904,2020-09-28
USA_Minnesota_None2020-09-30,8.474384,Minnesota,687,2020-09-30
USA_Minnesota_None2020-10-01,8.474384,Minnesota,1066,2020-10-01
USA_Minnesota_None2020-10-05,8.474384,Minnesota,973,2020-10-05
USA_Minnesota_None2020-10-06,8.474384,Minnesota,941,2020-10-06
USA_Minnesota_None2020-10-07,8.474384,Minnesota,911,2020-10-07
USA_Minnesota_None2020-10-12,8.474384,Minnesota,1171,2020-10-12
USA_Minnesota_None2020-10-19,8.474384,Minnesota,1627,2020-10-19
USA_Minnesota_None2020-10-30,8.474384,Minnesota,3154,2020-10-30
USA_Minnesota_None2020-11-03,8.474384,Minnesota,3476,2020-11-03
USA_Minnesota_None2020-11-07,8.474384,Minnesota,4647,2020-11-07
USA_Minnesota_None2020-11-11,8.474384,Minnesota,4889,2020-11-11
USA_Minnesota_None2020-11-16,8.474384,Minnesota,7437,2020-11-16
USA_Minnesota_None2020-11-17,8.474384,Minnesota,5931,2020-11-17
USA_Minnesota_None2020-11-23,8.474384,Minnesota,6343,2020-11-23
USA_Minnesota_None2020-11-25,8.474384,Minnesota,6387,2020-11-25
USA_Minnesota_None2020-11-27,8.474384,Minnesota,5698,2020-11-27
USA_Minnesota_None2020-11-29,8.474384,Minnesota,8946,2020-11-29
USA_Minnesota_None2020-12-01,8.474384,Minnesota,3549,2020-12-01
USA_Minnesota_None2020-12-04,8.474384,Minnesota,5347,2020-12-04
USA_Minnesota_None2020-12-05,8.474384,Minnesota,6308,2020-12-05
USA_Minnesota_None2020-12-06,8.474384,Minnesota,5581,2020-12-06
USA_Minnesota_None2020-12-07,8.474384,Minnesota,5290,2020-12-07
USA_Minnesota_None2020-12-12,8.474384,Minnesota,4430,2020-12-12
USA_Minnesota_None2020-12-14,8.474384,Minnesota,3018,2020-12-14
USA_Minnesota_None2020-12-18,8.474384,Minnesota,2718,2020-12-18
USA_Minnesota_None2020-12-22,8.474384,Minnesota,1700,2020-12-22
USA_Minnesota_None2020-12-30,8.474384,Minnesota,1997,2020-12-30
USA_Minnesota_None2021-01-01,8.474384,Minnesota,0,2021-01-01
USA_Minnesota_None2021-01-09,8.474384,Minnesota,2469,2021-01-09
USA_Minnesota_None2021-01-12,8.474384,Minnesota,1315,2021-01-12
USA_Minnesota_None2021-01-19,8.474384,Minnesota,919,2021-01-19
USA_Minnesota_None2021-01-28,8.474384,Minnesota,1316,2021-01-28
USA_Minnesota_None2021-01-31,8.474384,Minnesota,988,2021-01-31
USA_Minnesota_None2021-02-01,8.474384,Minnesota,721,2021-02-01
USA_Minnesota_None2021-02-02,8.474384,Minnesota,604,2021-02-02
USA_Minnesota_None2021-02-04,8.474384,Minnesota,1410,2021-02-04
USA_Minnesota_None2021-02-05,8.474384,Minnesota,1048,2021-02-05
USA_Minnesota_None2021-02-08,8.474384,Minnesota,564,2021-02-08
USA_Minnesota_None2021-02-11,8.474384,Minnesota,898,2021-02-11
USA_Minnesota_None2021-02-21,8.474384,Minnesota,879,2021-02-21
USA_Minnesota_None2021-02-26,8.474384,Minnesota,1147,2021-02-26
USA_Minnesota_None2021-02-28,8.474384,Minnesota,804,2021-02-28
USA_Minnesota_None2021-03-03,8.474384,Minnesota,779,2021-03-03
USA_Minnesota_None2021-03-06,8.474384,Minnesota,946,2021-03-06
USA_Minnesota_None2021-03-08,8.474384,Minnesota,472,2021-03-08
USA_Minnesota_None2021-03-11,8.474384,Minnesota,1093,2021-03-11
USA_Minnesota_None2021-03-12,8.474384,Minnesota,1102,2021-03-12
USA_Minnesota_None2021-03-20,8.474384,Minnesota,1380,2021-03-20
USA_Minnesota_None2021-03-23,8.474384,Minnesota,855,2021-03-23
USA_Minnesota_None2021-03-24,8.474384,Minnesota,1310,2021-03-24
USA_Minnesota_None2021-03-29,8.474384,Minnesota,1550,2021-03-29
USA_Minnesota_None2021-03-31,8.474384,Minnesota,1648,2021-03-31
USA_Minnesota_None2021-04-04,8.474384,Minnesota,0,2021-04-04
USA_Minnesota_None2021-04-05,8.474384,Minnesota,1383,2021-04-05
USA_Minnesota_None2021-04-06,8.474384,Minnesota,3012,2021-04-06
USA_Minnesota_None2021-04-08,8.474384,Minnesota,2524,2021-04-08
USA_Minnesota_None2021-04-10,8.474384,Minnesota,2449,2021-04-10
USA_Minnesota_None2021-04-12,8.474384,Minnesota,1993,2021-04-12
USA_Minnesota_None2021-04-14,8.474384,Minnesota,1697,2021-04-14
USA_Minnesota_None2021-04-16,8.474384,Minnesota,2287,2021-04-16
USA_Minnesota_None2021-04-18,8.474384,Minnesota,1845,2021-04-18
USA_Minnesota_None2021-04-22,8.474384,Minnesota,1970,2021-04-22
USA_Minnesota_None2021-04-26,8.474384,Minnesota,1197,2021-04-26
USA_Minnesota_None2021-04-27,8.474384,Minnesota,1078,2021-04-27
USA_Minnesota_None2021-04-30,8.474384,Minnesota,1874,2021-04-30
USA_Minnesota_None2021-05-04,8.474384,Minnesota,995,2021-05-04
USA_Minnesota_None2021-05-05,8.474384,Minnesota,1241,2021-05-05
USA_Minnesota_None2021-05-06,8.474384,Minnesota,1651,2021-05-06
USA_Minnesota_None2021-05-07,8.474384,Minnesota,1450,2021-05-07
USA_Minnesota_None2021-05-13,8.474384,Minnesota,1009,2021-05-13
USA_Minnesota_None2021-05-14,8.474384,Minnesota,1305,2021-05-14
USA_Minnesota_None2021-05-17,8.474384,Minnesota,589,2021-05-17
USA_Minnesota_None2021-05-22,8.474384,Minnesota,596,2021-05-22
USA_Minnesota_None2021-05-27,8.474384,Minnesota,499,2021-05-27
USA_Minnesota_None2021-05-30,8.474384,Minnesota,279,2021-05-30
USA_Minnesota_None2021-06-03,8.474384,Minnesota,236,2021-06-03
USA_Minnesota_None2021-06-10,8.474384,Minnesota,161,2021-06-10
USA_Minnesota_None2021-06-12,8.474384,Minnesota,148,2021-06-12
USA_Minnesota_None2021-06-23,8.474384,Minnesota,71,2021-06-23
USA_Minnesota_None2021-07-03,8.474384,Minnesota,111,2021-07-03
USA_Minnesota_None2021-07-04,8.474384,Minnesota,0,2021-07-04
USA_Minnesota_None2021-07-08,8.474384,Minnesota,124,2021-07-08
USA_Minnesota_None2021-07-10,8.474384,Minnesota,0,2021-07-10
USA_Minnesota_None2021-07-13,8.474384,Minnesota,386,2021-07-13
USA_Minnesota_None2021-07-15,8.474384,Minnesota,209,2021-07-15
USA_Minnesota_None2021-07-20,8.474384,Minnesota,621,2021-07-20
USA_Minnesota_None2021-07-22,8.474384,Minnesota,338,2021-07-22
USA_Minnesota_None2021-07-26,8.474384,Minnesota,423,2021-07-26
USA_Minnesota_None2021-08-03,8.474384,Minnesota,1665,2021-08-03
USA_Minnesota_None2021-08-05,8.474384,Minnesota,861,2021-08-05
USA_Minnesota_None2021-08-13,8.474384,Minnesota,1324,2021-08-13
USA_Minnesota_None2021-08-16,8.474384,Minnesota,1459,2021-08-16
USA_Minnesota_None2021-08-18,8.474384,Minnesota,1158,2021-08-18
USA_Minnesota_None2021-08-22,8.474384,Minnesota,0,2021-08-22
USA_Minnesota_None2021-08-23,8.474384,Minnesota,1666,2021-08-23
USA_Minnesota_None2021-08-25,8.474384,Minnesota,1400,2021-08-25
USA_Minnesota_None2021-08-26,8.474384,Minnesota,1829,2021-08-26
USA_Minnesota_None2021-08-30,8.474384,Minnesota,1904,2021-08-30
USA_Minnesota_None2021-09-02,8.474384,Minnesota,1900,2021-09-02
USA_Minnesota_None2021-09-05,8.474384,Minnesota,0,2021-09-05
USA_Minnesota_None2021-09-11,8.474384,Minnesota,0,2021-09-11
USA_Minnesota_None2021-09-15,8.474384,Minnesota,2731,2021-09-15
USA_Minnesota_None2021-09-16,8.474384,Minnesota,2473,2021-09-16
USA_Minnesota_None2021-09-18,8.474384,Minnesota,0,2021-09-18
USA_Minnesota_None2021-09-21,8.474384,Minnesota,6321,2021-09-21
USA_Minnesota_None2021-10-01,8.474384,Minnesota,3696,2021-10-01
USA_Minnesota_None2021-10-03,8.474384,Minnesota,0,2021-10-03
USA_Minnesota_None2021-10-06,8.474384,Minnesota,3883,2021-10-06
USA_Minnesota_None2021-10-08,8.474384,Minnesota,3645,2021-10-08
USA_Minnesota_None2021-10-16,8.474384,Minnesota,0,2021-10-16
USA_Minnesota_None2021-10-17,8.474384,Minnesota,0,2021-10-17
USA_Minnesota_None2021-10-21,8.474384,Minnesota,2351,2021-10-21
USA_Minnesota_None2021-10-22,8.474384,Minnesota,2134,2021-10-22
USA_Minnesota_None2021-10-24,8.474384,Minnesota,0,2021-10-24
USA_Minnesota_None2021-10-26,8.474384,Minnesota,6522,2021-10-26
USA_Minnesota_None2021-10-27,8.474384,Minnesota,1799,2021-10-27
USA_Minnesota_None2021-11-01,8.474384,Minnesota,10434,2021-11-01
USA_Minnesota_None2021-11-02,8.474384,Minnesota,7031,2021-11-02
USA_Minnesota_None2021-11-04,8.474384,Minnesota,3698,2021-11-04
USA_Minnesota_None2021-11-07,8.474384,Minnesota,0,2021-11-07
USA_Minnesota_None2021-11-09,8.474384,Minnesota,7165,2021-11-09
USA_Minnesota_None2021-11-10,8.474384,Minnesota,5265,2021-11-10
USA_Minnesota_None2021-11-11,8.474384,Minnesota,5118,2021-11-11
USA_Minnesota_None2021-11-17,8.474384,Minnesota,3444,2021-11-17
USA_Minnesota_None2021-11-18,8.474384,Minnesota,4820,2021-11-18
USA_Minnesota_None2021-11-20,8.474384,Minnesota,0,2021-11-20
USA_Minnesota_None2021-11-23,8.474384,Minnesota,11451,2021-11-23
USA_Minnesota_None2021-11-30,8.474384,Minnesota,12631,2021-11-30
USA_Minnesota_None2021-12-08,8.474384,Minnesota,3045,2021-12-08
USA_Minnesota_None2021-12-13,8.474384,Minnesota,3646,2021-12-13
USA_Minnesota_None2021-12-15,8.474384,Minnesota,2217,2021-12-15
USA_Minnesota_None2021-12-17,8.474384,Minnesota,3836,2021-12-17
USA_Minnesota_None2021-12-23,8.474384,Minnesota,3373,2021-12-23
USA_Minnesota_None2021-12-25,8.474384,Minnesota,0,2021-12-25
USA_Minnesota_None2022-01-01,8.474384,Minnesota,0,2022-01-01
USA_Minnesota_None2022-01-02,8.474384,Minnesota,0,2022-01-02
USA_Minnesota_None2022-01-05,8.474384,Minnesota,4140,2022-01-05
USA_Minnesota_None2022-01-07,8.474384,Minnesota,7829,2022-01-07
USA_Minnesota_None2022-01-09,8.474384,Minnesota,0,2022-01-09
USA_Minnesota_None2022-01-12,8.474384,Minnesota,10704,2022-01-12
USA_Minnesota_None2022-01-21,8.474384,Minnesota,11805,2022-01-21
USA_Minnesota_None2022-01-22,8.474384,Minnesota,0,2022-01-22
USA_Minnesota_None2022-01-29,8.474384,Minnesota,0,2022-01-29
USA_Minnesota_None2022-02-01,8.474384,Minnesota,21337,2022-02-01
USA_Minnesota_None2022-02-04,8.474384,Minnesota,6610,2022-02-04
USA_Minnesota_None2022-02-05,8.474384,Minnesota,0,2022-02-05
USA_Minnesota_None2022-02-07,8.474384,Minnesota,5826,2022-02-07
USA_Minnesota_None2022-02-10,8.474384,Minnesota,4453,2022-02-10
USA_Minnesota_None2022-02-11,8.474384,Minnesota,4846,2022-02-11
USA_Minnesota_None2022-02-12,8.474384,Minnesota,0,2022-02-12
USA_Minnesota_None2022-02-18,8.474384,Minnesota,2223,2022-02-18
USA_Minnesota_None2022-02-19,8.474384,Minnesota,0,2022-02-19
USA_Minnesota_None2022-02-21,8.474384,Minnesota,0,2022-02-21
USA_Minnesota_None2022-02-22,8.474384,Minnesota,1992,2022-02-22
USA_Minnesota_None2022-02-24,8.474384,Minnesota,1010,2022-02-24
USA_Minnesota_None2022-03-04,8.474384,Minnesota,796,2022-03-04
USA_Minnesota_None2022-03-05,8.474384,Minnesota,0,2022-03-05
USA_Minnesota_None2022-03-06,8.474384,Minnesota,0,2022-03-06
USA_Minnesota_None2022-03-07,8.474384,Minnesota,883,2022-03-07
USA_Minnesota_None2022-03-10,8.474384,Minnesota,592,2022-03-10
USA_Minnesota_None2022-03-14,8.474384,Minnesota,475,2022-03-14
USA_Minnesota_None2022-03-16,8.474384,Minnesota,868,2022-03-16
USA_Minnesota_None2022-03-17,8.474384,Minnesota,424,2022-03-17
USA_Minnesota_None2022-03-19,8.474384,Minnesota,0,2022-03-19
USA_Minnesota_None2022-03-20,8.474384,Minnesota,0,2022-03-20
USA_Minnesota_None2022-03-21,8.474384,Minnesota,419,2022-03-21
USA_Minnesota_None2022-03-24,8.474384,Minnesota,461,2022-03-24
USA_Minnesota_None2022-03-31,8.474384,Minnesota,499,2022-03-31
USA_Minnesota_None2022-04-03,8.474384,Minnesota,0,2022-04-03
USA_Minnesota_None2022-04-04,8.474384,Minnesota,467,2022-04-04
USA_Minnesota_None2022-04-07,8.474384,Minnesota,615,2022-04-07
USA_Minnesota_None2022-04-12,8.474384,Minnesota,1334,2022-04-12
USA_Minnesota_None2022-04-14,8.474384,Minnesota,852,2022-04-14
USA_Minnesota_None2022-04-17,8.474384,Minnesota,0,2022-04-17
USA_Minnesota_None2022-04-18,8.474384,Minnesota,928,2022-04-18
USA_Minnesota_None2022-04-19,8.474384,Minnesota,1737,2022-04-19
USA_Minnesota_None2022-04-24,8.474384,Minnesota,0,2022-04-24
USA_Minnesota_None2022-04-25,8.474384,Minnesota,1158,2022-04-25
USA_Minnesota_None2022-04-28,8.474384,Minnesota,1636,2022-04-28
USA_Minnesota_None2022-04-30,8.474384,Minnesota,0,2022-04-30
USA_Minnesota_None2022-05-03,8.474384,Minnesota,2500,2022-05-03
USA_Minnesota_None2022-05-04,8.474384,Minnesota,2567,2022-05-04
USA_Minnesota_None2022-05-06,8.474384,Minnesota,2333,2022-05-06
USA_Minnesota_None2022-05-09,8.474384,Minnesota,2660,2022-05-09
USA_Minnesota_None2022-05-10,8.474384,Minnesota,5116,2022-05-10
USA_Minnesota_None2022-05-11,8.474384,Minnesota,1790,2022-05-11
USA_Minnesota_None2022-05-15,8.474384,Minnesota,0,2022-05-15
USA_Minnesota_None2022-05-16,8.474384,Minnesota,2580,2022-05-16
USA_Minnesota_None2022-05-18,8.474384,Minnesota,2117,2022-05-18
USA_Minnesota_None2022-05-21,8.474384,Minnesota,0,2022-05-21
USA_Minnesota_None2022-05-24,8.474384,Minnesota,4029,2022-05-24
USA_Minnesota_None2022-05-26,8.474384,Minnesota,2162,2022-05-26
USA_Minnesota_None2022-06-01,8.474384,Minnesota,1780,2022-06-01
USA_Minnesota_None2022-06-02,8.474384,Minnesota,4812,2022-06-02
USA_Minnesota_None2022-06-03,8.474384,Minnesota,1964,2022-06-03
USA_Minnesota_None2022-06-05,8.474384,Minnesota,0,2022-06-05
USA_Minnesota_None2022-06-07,8.474384,Minnesota,4057,2022-06-07
USA_Minnesota_None2022-06-11,8.474384,Minnesota,0,2022-06-11
USA_Minnesota_None2022-06-14,8.474384,Minnesota,3834,2022-06-14
USA_Minnesota_None2022-06-17,8.474384,Minnesota,1887,2022-06-17
USA_Minnesota_None2022-06-19,8.474384,Minnesota,0,2022-06-19
USA_Minnesota_None2020-02-12,8.446903,Minnesota,0,2020-02-12
USA_Minnesota_None2020-02-16,8.446903,Minnesota,0,2020-02-16
USA_Minnesota_None2020-02-18,8.446903,Minnesota,0,2020-02-18
USA_Minnesota_None2020-02-21,8.446903,Minnesota,0,2020-02-21
USA_Minnesota_None2020-02-26,8.446903,Minnesota,0,2020-02-26
USA_Minnesota_None2020-02-29,8.446903,Minnesota,0,2020-02-29
USA_Minnesota_None2020-03-03,8.446903,Minnesota,0,2020-03-03
USA_Minnesota_None2020-03-07,8.446903,Minnesota,0,2020-03-07
USA_Minnesota_None2020-03-11,8.446903,Minnesota,3,2020-03-11
USA_Minnesota_None2020-03-15,8.446903,Minnesota,0,2020-03-15
USA_Minnesota_None2020-03-16,8.446903,Minnesota,32,2020-03-16
USA_Minnesota_None2020-03-20,8.446903,Minnesota,24,2020-03-20
USA_Minnesota_None2020-03-24,8.446903,Minnesota,27,2020-03-24
USA_Minnesota_None2020-03-25,8.446903,Minnesota,25,2020-03-25
USA_Minnesota_None2020-03-26,8.446903,Minnesota,58,2020-03-26
USA_Minnesota_None2020-03-30,8.446903,Minnesota,73,2020-03-30
USA_Minnesota_None2020-04-04,8.446903,Minnesota,77,2020-04-04
USA_Minnesota_None2020-04-06,8.446903,Minnesota,51,2020-04-06
USA_Minnesota_None2020-04-12,8.446903,Minnesota,194,2020-04-12
USA_Minnesota_None2020-04-13,8.446903,Minnesota,0,2020-04-13
USA_Minnesota_None2020-04-15,8.446903,Minnesota,114,2020-04-15
USA_Minnesota_None2020-04-17,8.446903,Minnesota,261,2020-04-17
USA_Minnesota_None2020-04-18,8.446903,Minnesota,139,2020-04-18
USA_Minnesota_None2020-04-20,8.446903,Minnesota,114,2020-04-20
USA_Minnesota_None2020-04-23,8.446903,Minnesota,220,2020-04-23
USA_Minnesota_None2020-04-24,8.446903,Minnesota,243,2020-04-24
USA_Minnesota_None2020-04-27,8.446903,Minnesota,209,2020-04-27
USA_Minnesota_None2020-05-01,8.446903,Minnesota,594,2020-05-01
USA_Minnesota_None2020-05-03,8.446903,Minnesota,431,2020-05-03
USA_Minnesota_None2020-05-04,8.446903,Minnesota,571,2020-05-04
USA_Minnesota_None2020-05-08,8.446903,Minnesota,723,2020-05-08
USA_Minnesota_None2020-05-20,8.446903,Minnesota,641,2020-05-20
USA_Minnesota_None2020-05-24,8.446903,Minnesota,728,2020-05-24
USA_Minnesota_None2020-05-31,8.446903,Minnesota,660,2020-05-31
USA_Minnesota_None2020-06-01,8.446903,Minnesota,358,2020-06-01
USA_Minnesota_None2020-06-02,8.446903,Minnesota,300,2020-06-02
USA_Minnesota_None2020-06-05,8.446903,Minnesota,707,2020-06-05
USA_Minnesota_None2020-06-06,8.446903,Minnesota,521,2020-06-06
USA_Minnesota_None2020-06-09,8.446903,Minnesota,299,2020-06-09
USA_Minnesota_None2020-06-11,8.446903,Minnesota,447,2020-06-11
USA_Minnesota_None2020-06-12,8.446903,Minnesota,479,2020-06-12
USA_Minnesota_None2020-06-14,8.446903,Minnesota,299,2020-06-14
USA_Minnesota_None2020-06-18,8.446903,Minnesota,379,2020-06-18
USA_Minnesota_None2020-06-21,8.446903,Minnesota,453,2020-06-21
USA_Minnesota_None2020-06-22,8.446903,Minnesota,307,2020-06-22
USA_Minnesota_None2020-06-27,8.446903,Minnesota,417,2020-06-27
USA_Minnesota_None2020-06-29,8.446903,Minnesota,312,2020-06-29
USA_Minnesota_None2020-06-30,8.446903,Minnesota,442,2020-06-30
USA_Minnesota_None2020-07-02,8.446903,Minnesota,494,2020-07-02
USA_Minnesota_None2020-07-04,8.446903,Minnesota,0,2020-07-04
USA_Minnesota_None2020-07-05,8.446903,Minnesota,512,2020-07-05
USA_Minnesota_None2020-07-07,8.446903,Minnesota,564,2020-07-07
USA_Minnesota_None2020-07-08,8.446903,Minnesota,456,2020-07-08
USA_Minnesota_None2020-07-12,8.446903,Minnesota,710,2020-07-12
USA_Minnesota_None2020-07-13,8.446903,Minnesota,491,2020-07-13
USA_Minnesota_None2020-07-16,8.446903,Minnesota,605,2020-07-16
USA_Minnesota_None2020-07-20,8.446903,Minnesota,903,2020-07-20
USA_Minnesota_None2020-07-21,8.446903,Minnesota,350,2020-07-21
USA_Minnesota_None2020-07-22,8.446903,Minnesota,504,2020-07-22
USA_Minnesota_None2020-07-23,8.446903,Minnesota,760,2020-07-23
USA_Minnesota_None2020-07-24,8.446903,Minnesota,767,2020-07-24
USA_Minnesota_None2020-07-25,8.446903,Minnesota,803,2020-07-25
USA_Minnesota_None2020-07-26,8.446903,Minnesota,862,2020-07-26
USA_Minnesota_None2020-07-31,8.446903,Minnesota,771,2020-07-31
USA_Minnesota_None2020-08-09,8.446903,Minnesota,797,2020-08-09
USA_Minnesota_None2020-08-18,8.446903,Minnesota,376,2020-08-18
USA_Minnesota_None2020-08-24,8.446903,Minnesota,714,2020-08-24
USA_Minnesota_None2020-08-26,8.446903,Minnesota,529,2020-08-26
USA_Minnesota_None2020-08-28,8.446903,Minnesota,850,2020-08-28
USA_Minnesota_None2020-09-12,8.446903,Minnesota,872,2020-09-12
USA_Minnesota_None2020-09-14,8.446903,Minnesota,638,2020-09-14
USA_Minnesota_None2020-09-16,8.446903,Minnesota,462,2020-09-16
USA_Minnesota_None2020-09-17,8.446903,Minnesota,909,2020-09-17
USA_Minnesota_None2020-09-22,8.446903,Minnesota,480,2020-09-22
USA_Minnesota_None2020-09-24,8.446903,Minnesota,912,2020-09-24
USA_Minnesota_None2020-09-25,8.446903,Minnesota,1177,2020-09-25
USA_Minnesota_None2020-09-29,8.446903,Minnesota,809,2020-09-29
USA_Minnesota_None2020-10-03,8.446903,Minnesota,1421,2020-10-03
USA_Minnesota_None2020-10-10,8.446903,Minnesota,1516,2020-10-10
USA_Minnesota_None2020-10-15,8.446903,Minnesota,1163,2020-10-15
USA_Minnesota_None2020-10-16,8.446903,Minnesota,2290,2020-10-16
USA_Minnesota_None2020-10-18,8.446903,Minnesota,1722,2020-10-18
